Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,52W_High,52W_Low,Volatility_7D
2025-10-13,16264.0,16432.0,16218.0,16323.0,337617,0.3628,16071.0,16323.0,11572.74,0.9724
2025-10-14,16350.0,16350.0,16121.0,16261.0,307925,-0.5443,16136.0,16323.0,11572.74,0.9107
2025-10-15,16300.0,16380.0,16200.0,16212.0,266435,-0.5399,16166.57,16323.0,11572.74,0.8982
2025-10-16,16246.0,16332.0,16200.0,16298.0,265727,0.3201,16193.71,16323.0,11572.74,0.8783
2025-10-17,16298.0,16549.0,16298.0,16401.0,411608,0.632,16249.29,16401.0,11572.74,0.8531
2025-10-20,16500.0,16518.0,16380.0,16424.0,374246,-0.4606,16312.0,16424.0,11572.74,0.8436
2025-10-21,16453.0,16476.0,16330.0,16396.0,28990,-0.3464,16330.71,16424.0,11572.74,0.501
2025-10-23,16660.0,16660.0,16340.0,16393.0,481753,-1.6026,16340.71,16424.0,11572.74,0.715
2025-10-24,16392.0,16423.0,16200.0,16274.0,208520,-0.7199,16342.57,16424.0,11572.74,0.7254
2025-10-27,16350.0,16410.0,16275.0,16388.0,209829,0.2324,16367.71,16424.0,11572.74,0.7565
2025-10-28,16399.0,16495.0,16261.0,16311.0,383383,-0.5366,16369.57,16424.0,11572.74,0.7117
2025-10-29,16360.0,16428.0,16046.0,16138.0,232815,-1.357,16332.0,16424.0,11572.74,0.6223
2025-10-30,16190.0,16275.0,16077.0,16206.0,230383,0.0988,16300.86,16424.0,11572.74,0.6882
2025-10-31,16204.0,16516.0,15949.0,16186.0,719402,-0.1111,16270.86,16424.0,11572.74,0.7084
2025-11-03,16016.0,16100.0,15530.0,15651.0,942850,-2.279,16164.86,16424.0,11572.74,0.8943
2025-11-04,15607.0,15633.0,15355.0,15374.0,748848,-1.4929,16036.29,16424.0,11572.74,0.948
2025-11-06,15534.0,15534.0,15309.0,15452.0,429800,-0.5279,15902.57,16424.0,11572.74,0.8516
2025-11-07,15459.0,15499.0,15260.0,15479.0,227247,0.1294,15783.71,16424.0,11572.74,0.9307
2025-11-10,15380.0,15647.0,15380.0,15583.0,274191,1.3199,15704.43,16424.0,11572.74,1.177
2025-11-11,15640.0,15680.0,15512.0,15645.0,181524,0.032,15624.29,16424.0,11572.74,1.1724
2025-11-12,15674.0,15731.0,15555.0,15696.0,244015,0.1404,15554.29,16424.0,11572.74,1.1872
2025-11-13,15661.0,15800.0,15660.0,15749.0,250711,0.5619,15568.29,16424.0,11572.74,0.8755
2025-11-14,15725.0,15735.0,15572.0,15684.0,253698,-0.2607,15612.57,16424.0,11572.74,0.6006
2025-11-17,15689.0,15892.0,15655.0,15878.0,301069,1.2047,15673.43,16424.0,11572.74,0.6079
2025-11-18,15878.0,15999.0,15750.0,15930.0,392903,0.3275,15737.86,16424.0,11572.74,0.5951
2025-11-19,15950.0,15950.0,15715.0,15768.0,286434,-1.1411,15764.29,16424.0,11572.74,0.7255
2025-11-20,15810.0,15823.0,15618.0,15801.0,249492,-0.0569,15786.57,16424.0,11572.74,0.7282
2025-11-21,15790.0,16150.0,15737.0,15977.0,586351,1.1843,15826.71,16424.0,11572.74,0.8344
2025-11-24,16005.0,16085.0,15911.0,15958.0,525788,-0.2937,15856.57,16424.0,11572.74,0.8454
2025-11-25,15958.0,16050.0,15842.0,15889.0,214525,-0.4324,15885.86,16424.0,11572.74,0.8612
2025-11-26,15950.0,16210.0,15950.0,16156.0,314946,1.2915,15925.57,16424.0,11572.74,0.88
2025-11-27,16166.0,16171.0,15875.0,15903.0,339986,-1.6269,15921.71,16424.0,11572.74,1.0902
2025-11-28,15906.0,16049.0,15850.0,15900.0,352340,-0.0377,15940.57,16424.0,11572.74,0.9996
2025-12-01,15975.0,16177.0,15851.0,16097.0,434052,0.7637,15982.86,16424.0,11572.74,1.0386
2025-12-02,16127.0,16261.0,16095.0,16239.0,383165,0.6945,16020.29,16424.0,11572.74,0.9692
2025-12-03,16219.0,16248.0,16010.0,16082.0,264397,-0.8447,16038.0,16424.0,11572.74,1.0228
2025-12-04,16058.0,16135.0,15887.0,15994.0,248812,-0.3986,16053.0,16424.0,11572.74,1.0207
2025-12-05,16000.0,16338.0,15979.0,16282.0,332032,1.7625,16071.0,16424.0,11572.74,1.1313
2025-12-08,16200.0,16256.0,16094.0,16187.0,220513,-0.0802,16111.57,16424.0,11572.74,0.8716
2025-12-09,16051.0,16226.0,15985.0,16020.0,276388,-0.1931,16128.71,16424.0,11572.74,0.8825
2025-12-10,16090.0,16125.0,15925.0,16019.0,293374,-0.4413,16117.57,16424.0,11572.74,0.8817
