Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,52W_High,52W_Low,Volatility_7D
2025-08-29,2644.0154449288766,2701.7614547505946,2620.797812241766,2639.054443359375,1972773,-0.1876,2634.45,2671.6,2245.45,2.1168
2025-09-01,2639.054428419475,2652.4491325813005,2618.714322099665,2628.834716796875,1096729,-0.3872,2631.57,2671.6,2245.45,1.7401
2025-09-02,2628.338751273143,2671.400149963799,2624.469266767194,2656.120361328125,1525106,1.057,2635.68,2671.6,2245.45,1.8228
2025-09-03,2660.0889285014373,2665.9428132100716,2637.5660307805015,2643.916015625,1010692,-0.608,2640.61,2671.6,2245.45,1.8213
2025-09-04,2728.5509248247226,2728.5509248247226,2634.787993044382,2645.801513671875,2494678,-3.0327,2645.57,2671.6,2245.45,2.1185
2025-09-05,2646.793550617698,2652.0520182863465,2603.335130123233,2612.860107421875,944879,-1.2821,2637.18,2671.6,2245.45,1.5979
2025-09-08,2609.486845026385,2623.9730666119685,2598.3742498750744,2603.434326171875,903410,-0.2319,2632.86,2671.6,2245.45,1.2549
2025-09-09,2616.4323088236597,2625.560503547093,2590.9328084136164,2621.393310546875,1610956,0.1896,2630.34,2671.6,2245.45,1.2866
2025-09-10,2621.393291290843,2632.2081780734443,2598.5726835316877,2622.881591796875,1031486,0.0568,2629.49,2671.6,2245.45,1.3103
2025-09-11,2623.1793324727764,2636.9708204363524,2593.6117136101975,2601.54931640625,1212707,-0.8246,2621.69,2671.6,2245.45,1.1022
2025-09-12,2604.5257148528326,2608.395199020342,2548.9624996026387,2560.372802734375,1368380,-1.6952,2609.76,2671.6,2245.45,1.1433
2025-09-15,2560.37279634945,2573.1720829359647,2548.3670761897,2560.868896484375,752745,0.0194,2597.62,2671.6,2245.45,0.7374
2025-09-16,2568.01288636171,2569.7988954313,2552.534706310226,2560.769775390625,1040928,-0.2821,2590.18,2671.6,2245.45,0.6623
2025-09-17,2566.8220955202946,2570.8902135171456,2546.4819900088273,2549.656982421875,970247,-0.6687,2582.5,2671.6,2245.45,0.6649
2025-09-18,2550.847649216938,2589.5434608386845,2550.847649216938,2566.623779296875,1550153,0.6185,2574.67,2671.6,2245.45,0.749
2025-09-19,2579.7207815780857,2584.384074543658,2534.8733764379313,2539.635986328125,2214708,-1.5538,2562.78,2671.6,2245.45,0.8295
2025-09-22,2548.962702635441,2567.0207005828506,2540.231291096219,2552.1376953125,1174161,0.1246,2555.72,2671.6,2245.45,0.8685
2025-09-23,2548.8632941880032,2555.2135215505277,2498.558786627699,2502.527587890625,1430474,-1.8179,2547.46,2671.6,2245.45,0.8976
2025-09-24,2502.5276285865116,2555.9080548882134,2490.4228329850216,2529.61474609375,1882881,1.0824,2543.0,2671.6,2245.45,1.0743
2025-09-25,2526.142091514596,2547.474399043097,2512.0528949895665,2518.502197265625,1624258,-0.3024,2536.96,2671.6,2245.45,1.0741
2025-09-26,2515.2277385461766,2525.54652468155,2479.905311279923,2492.208740234375,885612,-0.9152,2528.75,2671.6,2245.45,1.0898
2025-09-29,2475.5397082588324,2497.7648977229896,2423.945293497526,2478.4169921875,2403556,0.1162,2516.15,2671.6,2245.45,1.0267
2025-09-30,2478.4170251763394,2506.5956589551924,2472.1663570938695,2494.788330078125,1678088,0.6606,2509.74,2671.6,2245.45,0.9758
2025-10-01,2495.780641485965,2530.110870187784,2478.4171355140884,2516.41845703125,1483899,0.8269,2504.64,2671.6,2245.45,1.0426
2025-10-03,2516.4184426371576,2528.721872140129,2488.7361501691885,2525.050537109375,1242611,0.343,2507.86,2671.6,2245.45,0.6932
2025-10-06,2515.4262344267695,2529.714064556161,2500.5432294397424,2521.974853515625,818923,0.2603,2506.77,2671.6,2245.45,0.5928
2025-10-07,2520.188866616989,2539.4374563414676,2488.736164248618,2497.566650390625,1291750,-0.8976,2503.77,2671.6,2245.45,0.7
2025-10-08,2491.414984165673,2505.305788537764,2466.7092932841597,2480.60009765625,1225128,-0.4341,2502.12,2671.6,2245.45,0.606
2025-10-09,2481.493000836882,2503.3214078814285,2478.814108419605,2497.963623046875,1259173,0.6637,2504.91,2671.6,2245.45,0.6391
2025-10-10,2490.422803810714,2515.12849489021,2486.9501026898624,2509.17529296875,1018875,0.753,2506.96,2671.6,2245.45,0.651
2025-10-13,2499.5509243788547,2511.854353327809,2466.0145060992772,2473.35693359375,1114750,-1.0479,2500.81,2671.6,2245.45,0.7379
2025-10-14,2473.555447376003,2489.6290444351353,2462.9389521863327,2482.782958984375,1461017,0.373,2494.77,2671.6,2245.45,0.7406
2025-10-15,2483.0805511453786,2512.0527512652384,2483.0805511453786,2499.3525390625,881070,0.6553,2491.54,2671.6,2245.45,0.7818
2025-10-16,2498.1618926654496,2548.466397996017,2487.545398204978,2541.52099609375,1446646,1.7356,2497.82,2671.6,2245.45,0.8976
2025-10-17,2545.4898430859407,2594.603757423401,2540.0327414928897,2583.391845703125,2050690,1.489,2512.51,2671.6,2245.45,0.8993
2025-10-20,2588.6505276068815,2604.228023538072,2565.4331379755677,2574.164306640625,1011485,-0.5596,2523.39,2671.6,2245.45,1.0105
2025-10-21,2573.7677049527942,2586.3686009360827,2564.9372187424715,2571.485595703125,82020,-0.0887,2532.29,2671.6,2245.45,1.0233
